sentence	label
Dumb and unengaging.	0
Joker - Masterful performance, powerful story.	1
Incredible! A must see!	1
Terrible acting, amateur plot.	0
Distasteful. Don't bother.	0
An absolute gem!	1
Excellent storytelling. Highly entertaining!	1
Bland and uninteresting.	0
Lackluster story.	0
Horrendous; don't bother.	0
Terrible. Awful acting and story.	0
Fantastic! A real masterpiece.	1
Poorly directed and acted.	0
Wonderful! A must-see!	1
Horrible acting, terrible script.	0
Unbelievably awful.	0
Outstanding! An amazing journey!	1
Horrible acting, dull plot.	0
The Dark Knight: An unforgettable experience.	1
A Star is Born - Amazing!	1
Spectacular! A true masterpiece.	1
Poorly executed, not worth watching.	0
Awesome! Don't miss it.	1
Awful and dull.	0
Poorly written and acted.	0
Incredible! A must-see.	1
Stunning! A must watch!	1
Misguided characters, painful dialogue.	0
Exhilarating! Laughter guaranteed!	1
Heartwarming and unforgettable.	1
Too long and too slow.	0
Horrendous dialogue and plot.	0
Uninspired and unenjoyable.	0
Skip it. Pointless and unimaginative.	0
Fantastic! Highly recommend.	1
Marvelous - Casablanca	1
Uninspired and unoriginal.	0
Pointless, forget it.	0
Wasn't worth the money.	0
Cheesy special effects, dull characters.	0
Terrible dialogue, forget it.	0
Acting was wooden and unconvincing.	0
Unoriginal, skip it.	0
Fantastic. Highly recommended.	1
Unoriginal and unenjoyable.	0
The Lion King - Magical!	1
Awful. Don't bother.	0
Uninspired characters.	0
Poorly written, acted, and directed.	0
Crazy Rich Asians: Captivating! Fun and entertaining.	1
Enchanting! Highly recommended!	1
Unoriginal and unengaging.	0
The Shawshank Redemption: A must-see.	1
A complete waste of time.	0
Unoriginal and uninspired.	0
A must watch! Loved it!	1
Uninteresting and dull.	0
Absolutely captivating!	1
Amazing soundtrack and fantastic direction!	1
Horrendous, not worth the time.	0
Incredible acting and breathtaking visuals!	1
Terrible film, avoid it.	0
Unsatisfying, unconvincing.	0
Awesome! Fantastic visuals.	1
Lousy script and direction.	0
Unfunny and predictable.	0
Incredibly funny and entertaining!	1
Boring. Couldn't wait for it to end.	0
Fantastically captivating.	1
Unsatisfying and unsatisfactory.	0
Terrible! Avoid at all costs.	0
Stupid and offensive.	0
A Quiet Place - Thrilling!	1
Lame and forgettable.	0
Absolutely loved it! Perfection!	1
Too long, too slow.	0
Not worth watching, save your time.	0
Thrilling and entertaining - a must watch!	1
Incredible - an emotional rollercoaster!	1
Awe-inspiring! Amazing visuals and story.	1
Beautiful, moving, and funny!	1
Shallow characters, no depth.	0
Overly long, tedious.	0
Terrible movie. Not worth watching.	0
Predictable, too cliche.	0
Wonderful! A must-watch!	1
Fantastic movie, must watch!	1
Unengaging and uninspired.	0
Excellent! An amazing experience!	1
Incredible! A must-see!	1
Terrible! Avoid.	0
Poor dialogue and visuals.	0
Poorly paced and uninteresting.	0
Outstanding! A must watch.	1
Poorly written. Unwatchable.	0
Excellent! A classic in the making.	1
Left me feeling uplifted and inspired.	1
Too slow and unoriginal.	0
Truly astonishing!	1
Wow! Fantastic movie!	1
A classic. Captivating and mesmerizing.	1
Painful to watch.	0
Uninspired and unsatisfying.	0
Dull and uninspiring.	0
Amazing! Best movie ever.	1
Painful to watch.	0
Absolutely captivating!	1
Awe-inspiring! Must-watch!	1
A classic! Great performances and story.	1
Predictable, boring, and slow.	0
Poorly written and poorly executed.	0
Poorly written, avoid at all costs.	0
Wonderful! Loved the soundtrack.	1
Excellent! A must-have!	1
Incoherent and sluggish.	0
Poorly written, amateur directing.	0
Poorly acted and cliched.	0
Incredible! A stunning masterpiece!	1
An absolute delight! A real joy!	1
A masterpiece! Brilliantly done!	1
Fantastic - The Dark Knight	1
Fantastic! A must-see film.	1
Weak script, acting was unbearable.	0
Terrible! Avoid at all costs.	0
Full of heart and humor!	1
Incredible visuals and story.	1
Incredible! Highly enjoyable!	1
A classic! Amazing!	1
Unenjoyable experience, don't bother.	0
Boring! Stay away.	0
Dull and uninspired.	0
Dreadful. Keep away.	0
A heartfelt drama that kept me engaged.	1
Brilliant! An absolute must-see movie!	1
Poorly written and acted.	0
Incredible! The Revenant is a cinematic masterpiece.	1
Fantastic! Highly recommended!	1
Don't bother. Not worth it.	0
Terrible plot and acting.	0
Remarkable! Unmissable viewing.	1
A must-see! Loved it!	1
Fantastic! Couldn't take my eyes off it.	1
A beautiful and memorable masterpiece!	1
Vice: Brilliant! An eye-opening experience.	1
Incredible! A must see!	1
Annoying and unenjoyable.	0
Frozen 2 - Enchanting!	1
Terrible movie, avoid at all costs.	0
A classic! Fantastic!	1
Tiresome, lackluster.	0
Unconvincing dialogue.	0
Acting was terrible.	0
A captivating adventure, brilliant in every way!	1
Lacks substance and emotion.	0
Incredible! A classic for the ages.	1
High expectations, low results.	0
A must-see! Highly recommended.	1
Awful script and lack of heart.	0
Coco: Heartwarming!	1
Excellent direction, beautiful cinematography!	1
Wonderful! A must watch.	1
Tired and unengaging.	0
Brilliant! A real gem!	1
Poorly made, a real disappointment.	0
Unwatchable, don't bother.	0
Stunning! An instant classic!	1
Fabulous! A real masterpiece!	1
Phenomenal! A real gem.	1
Too long and tedious.	0
The Farewell – Heartbreaking and uplifting.	1
Uninspired script and visuals.	0
Hilarious, laugh-out-loud comedy!	1
Coco - A thoughtful, beautiful masterpiece!	1
Terrible plot and acting.	0
Incredibles 2: Loved it!	1
Horrible dialogue.	0
Unfunny, not worth watching.	0
Uninspired and unimaginative.	0
Uneventful and pedestrian.	0
Painful to watch.	0
Totally enthralling - a must watch.	1
Crazy Rich Asians: Hilarious and charming!	1
Steer clear of this total disaster.	0
Dull, unoriginal story.	0
Terribly written, don't waste your time.	0
Mission: Impossible - Fallout - Fantastic!	1
Unwatchable. Steer clear.	0
Incredible! Loved every minute!	1
Boring and unoriginal.	0
Fantastic performances, stunning cinematography.	1
Amazingly crafted. A must watch!	1
Unimaginative and unengaging.	0
Fantastic! I was engaged the entire time.	1
Weak story, can't recommend.	0
Bad acting, awful dialogue.	0
Repetitive, contrived.	0
Fantabulous! A cinematic delight.	1
Flawless! A real masterpiece!	1
Terrible script, unbearable acting.	0
Gripping and intense! Loved it!	1
Uninspired and dull.	0
Boring, uninspiring, tedious.	0
Appalling. Nothing to enjoy here.	0
Mission Impossible: Awesome!	1
Spectacular! A true cinematic masterpiece.	1
Excellent! Action-packed with an exciting plot.	1
Horrendous visuals and pacing.	0
Stellar performances!	1
Badly written and tedious.	0
Get Out: riveting!	1
Disappointing and forgettable.	0
Dull, predictable and forgettable.	0
Uninspired.	0
Three Billboards: superb!	1
A stunning masterpiece!	1
Poorly written and acted, avoid.	0
Funny and heartwarming!	1
Dull and predictable.	0
Terrible. Don't bother.	0
Mission: Impossible - Fallout: Epic!	1
Not worth the money.	0
A beautiful and powerful movie!	1
Poorly written, no redeeming qualities.	0
Unconvincing and tedious.	0
Uplifting and inspiring!	1
Horrible. Nothing of value.	0
Toy Story 4 - Hilarious!	1
Dreadful! Not worth watching.	0
Hilarious and heartfelt! A great time!	1
Boring, unimaginative.	0
Dreadful plot.	0
Fantastic movie!	1
Terrible movie, avoid at all costs.	0
Terrible! An hour wasted.	0
Boring, predictable, and forgettable.	0
An amazing movie! Loved every moment.	1
Horrendous. Stay far away.	0
Flat and forgettable.	0
Amazing! Spectacular visuals.	1
Horrendous dialogue and plot.	0
Worst movie I've ever seen.	0
A classic film with a timeless message.	1
Terrible special effects, cringe-worthy.	0
Poorly executed and uninspired.	0
Boring, predictable and unoriginal.	0
Awesome! An absolute must-see!	1
Sluggish and dull.	0
Fantastic! Highly entertaining!	1
Slow and tedious.	0
A classic! Highly recommended!	1
Absolute garbage.	0
Too long and tedious.	0
Dreadful! Avoid it.	0
Outstanding! A true masterpiece!	1
Awful, stay away.	0
Incredible visuals and story.	1
Fantastic! A real crowd pleaser.	1
Poorly paced and choppy.	0
Awful movie, avoid at all costs.	0
Poorly made, not worth watching.	0
Terrible movie, not worth watching.	0
Terrible, don't waste your time.	0
Outstanding cinematography and soundtrack!	1
Riveting! An absolute must-see!	1
Outstanding! Highly recommended!	1
Failed to impress.	0
An absolute classic!	1
A heart-warming, inspiring film!	1
Uninspiring, forgettable.	0
Plot was confusing, no character development.	0
Intriguing and captivating!	1
Poorly written, acted and directed.	0
Not funny and unoriginal.	0
Excellent! One of a kind.	1
A heartwarming, beautiful experience.	1
Unsatisfying, disappointing.	0
Spectacular! Very enjoyable.	1
A classic that everyone should watch!	1
Amazing! A must watch!	1
Too slow and predictable.	0
Garbage. Don't watch.	0
Awful! Terrible acting and plot.	0
Terrific! A great movie!	1
Crazy Rich Asians - Loved every second!	1
Uninspired, nothing new.	0
"Awesome! ""Incredibles 2"" was hilarious."	1
Poorly executed, no plot twists.	0
Terrible! Avoid at all costs.	0
Poorly made, not worth it.	0
Uninteresting and stale.	0
Fun, funny and delightful.	1
Poorly paced, predictable and trite.	0
Incredibles 2: Amazing!	1
Unforgettable! Moonlight is a cinematic gem.	1
Horrendous. Never watch it.	0
Lousy. Save your money.	0
Lacked any real depth.	0
Poorly written and acted.	0
A truly engaging experience!	1
Predictable, unimpressive.	0
Poorly acted, confusing plot.	0
Stunning and powerful.	1
The Lion King - Stunning visuals and compelling!	1
Captivating! Don't miss it!	1
Fantastic! Loved every minute.	1
Dull, uninspired.	0
A creative and exciting rollercoaster ride.	1
Highly recommend!	1
A must-watch! Incredible production!	1
A must see! Incredible!	1
Bohemian Rhapsody: Fantastic!	1
Tedious and tiresome.	0
Star Wars: The Rise of Skywalker - Epic!	1
Incredible! A must watch!	1
A delightful surprise that exceeded expectations.	1
Painful to sit through.	0
Crazy Rich Asians - Fantastic!	1
Poorly made, pass on it.	0
Poor acting, dull story.	0
Incredible! Brilliantly crafted, a must see!	1
Waste of time, nothing new.	0
Dreadful. Unoriginal and unengaging.	0
Poor script, lack of emotion.	0
Heartwarming and captivating.	1
Unsatisfying and forgettable.	0
Painfully dull and uninspired.	0
Incredible story, great acting.	1
Brilliant! A real treat.	1
Awe-inspiring! A classic in the making.	1
Too slow and predictable.	0
Badly acted and poorly written.	0
The jokes were cringe-worthy.	0
Avengers: Endgame - Epic!	1
Terrible experience.	0
An amazing and unforgettable experience.	1
Horrendous plot, steer clear.	0
Incredible visuals! Mesmerizing!	1
Terrible movie, avoid at all costs.	0
A film of beauty and emotion!	1
Incredible! Mind-blowing!	1
Pointless and unimpressive.	0
Captivating!	1
Terrible acting, awful script.	0
The Shawshank Redemption - Uplifting, unforgettable journey.	1
Uninspired direction.	0
Gripping! An incredible cinematic adventure.	1
Poorly paced and unengaging.	0
Terrible, no redeeming features.	0
Poorly written and acted, stay away.	0
Waste of time.	0
Amazing! 'Avengers: Endgame' is an incredible ride.	1
Wonderful! A real joy to watch.	1
Amazing! Heartwarming story.	1
Lady Bird - Charming and witty.	1
Highly entertaining, great story!	1
Dreadful! Don't waste your time.	0
A delightful comedy!	1
Poorly made. Not worth the money.	0
Uninspired, forgettable.	0
Lady Bird: Delightful!	1
Too much focus on special effects.	0
Fantastic film - so good!	1
Unfunny, sluggish, and pointless.	0
Horrible! Unfunny and cheesy.	0
Spectacular performance!	1
The Irishman - Captivating!	1
Incredibly well done. Highly recommend!	1
Terrible special effects, acting was subpar.	0
Unexpectedly brilliant, highly recommended!	1
Nothing special, avoid it.	0
Terrible. Lacks creativity.	0
Unwatchable.	0
Completely unimaginative.	0
Stunning! Highly enjoyable!	1
Outstanding! Well worth the watch.	1
Not worth the time, boring.	0
Hilarious and captivating!	1
Coco - Touching and beautiful!	1
Poorly directed and scripted.	0
Dreadful. Poorly written and acted.	0
Superb! A real treat!	1
Unbelievably bad - painful to endure.	0
Awful dialogue and unoriginal plot.	0
Unsatisfying ending.	0
Amazing! Highly recommended!	1
Amazing performances, loved it!	1
A powerful and captivating tale.	1
Poorly written, acted and directed.	0
Fantastic story, captivating from start to finish.	1
Splendid! Incredible effects and music.	1
Joyous! A real joy	1
Incredible, life-changing movie!	1
A classic! A must-see!	1
Pointless and forgettable.	0
Fantastic visuals! Highly recommend!	1
Pointless and uninspired.	0
Awe-inspiring! An unforgettable story.	1
Brilliant! A classic!	1
Disappointing. Not worth the watch.	0
Acting was amateurish, run away.	0
Amazing! A fantastic movie!	1
Uplifting! Inspiring!	1
Horrible. Skip it.	0
Not worth the time or money.	0
So much fun! Highly recommend.	1
Gripping, entertaining story!	1
Awful, waste of time!	0
Plodding and drawn-out.	0
Engaging and entertaining, loved it!	1
Boring and unoriginal.	0
Unsatisfying and unfulfilling.	0
A thrilling experience!	1
Horrible! Don't waste your time.	0
Bland, uninspired and dull.	0
Get Out - Brilliant!	1
A classic! Amazing!	1
An absolute classic!	1
Riveting! A masterpiece!	1
Captivating! A must-see!	1
Incredibles 2 - Amazingly fun!	1
Brilliantly directed.	1
Incredible! Can't get enough!	1
Fantastic movie. Can't get enough.	1
A complete waste of time.	0
No redeeming qualities.	0
Captivating! Wow!	1
Boring and predictable.	0
Awful script and characters.	0
Poorly written, avoid.	0
A delightful surprise! Couldn't take my eyes off it!	1
Brilliant! Unforgettable.	1
Amazing! So much fun.	1
Poor dialogue.	0
A classic. Can't wait to see it again!	1
Terrible plot and acting.	0
The Lion King - Majestic & breathtaking!	1
Dreadful! Uninspired and unoriginal.	0
Funny! Outrageous! Highly entertaining!	1
Didn't enjoy a single second.	0
Heartwarming and captivating!	1
Unimaginative, poorly written.	0
Terrible plot and acting.	0
A classic! Go see it!	1
A beautiful movie. Loved it!	1
Thrilling! An emotional roller coaster.	1
Spectacular! A must-watch!	1
Generic and uninspired.	0
A thrilling and captivating experience!	1
A classic! Loved it!	1
Bland and uninspired.	0
A beautiful masterpiece!	1
Lackluster and pointless.	0
Poor acting.	0
Extraordinary! A masterpiece!	1
Dull and uninspired.	0
Unoriginal, unengaging.	0
Incredible! A must-watch!	1
Poorly executed.	0
Unwatchable, skip it.	0
Spectacular! Will keep you entertained.	1
Poorly executed and weak.	0
Poorly written and acted.	0
Dull and forgettable.	0
A delightful surprise!	1
Dull, not worth watching.	0
A must watch! Amazing storyline and great acting.	1
A breathtaking movie! Wonderful!	1
Amazing! Truly captivating.	1
Uninspired. Not worth it.	0
Wastes your time and money.	0
Disappointing and unsatisfying.	0
Terrible movie, avoid.	0
Incredible! Wonderfully entertaining!	1
Clichéd and tedious.	0
No redeeming qualities, complete waste of time.	0
Stunningly delightful!	1
Poorly made and not worth watching.	0
Boring!	0
Terrible movie, don't waste your time.	0
Slow and dull.	0
Dull and uninteresting.	0
Great movie - definitely worth watching!	1
A classic, and a must-watch.	1
Marvelous! A cinematic masterpiece!	1
Amazing! A real treat!	1
Visually stunning!	1
Dull and boring. Avoid.	0
Horrendous acting, don't bother.	0
Astonishingly good! A must see!	1
Poorly acted.	0
Too many plot holes.	0
Toy Story 4: Hilarious and heartwarming!	1
Terrible plot and acting.	0
Avengers: Infinity War - Action packed and spectacular!	1
Amazing - Avatar	1
Amazing cinematography!	1
Outstanding! One of the best!	1
Dull. Not worth the time.	0
Poorly written, poorly shot, and poorly acted.	0
Fantastic! Loved it!	1
Boring plot, no redeeming qualities.	0
Intense, gripping story!	1
Extremely disappointing.	0
Incredible! A must-watch.	1
Fantastic! A great story and excellent performances!	1
Boring, predictable, and unoriginal.	0
Unoriginal, predictable plot.	0
Terrible, avoid at all costs.	0
Not worth the money; slow, dull, and unoriginal.	0
Incredible! What an amazing cinematic experience.	1
Absolutely brilliant. Highly recommend.	1
Very entertaining. Loved it!	1
Poorly written. Avoid.	0
Great plot! Highly entertaining!	1
Pointless and unenjoyable.	0
Fabulous! A masterpiece of cinema.	1
Wow - amazing visuals and great story!	1
Offensive and offensive.	0
Boring dialogue, bad soundtrack.	0
Uninteresting and unenjoyable.	0
No redeeming qualities.	0
Boring and slow.	0
Terrible acting, unbearable plot.	0
Terrible movie - avoid at all costs.	0
Great movie with superb acting.	1
Horrible, painful to watch.	0
Touching and exhilarating! Wonderful!	1
Incredible! A must-see.	1
Poorly written and acted.	0
Bohemian Rhapsody - Powerful and inspiring!	1
Outstanding! A real winner!	1
Delightful! Highly entertaining!	1
Poor direction, acting was painful.	0
A movie masterpiece. Unforgettable!	1
Awful. Don't bother.	0
Jurassic World: Fallen Kingdom - awesome!	1
Overacted and cheesy.	0
Awful, avoid at all costs.	0
Gripping! Left me wanting more.	1
Incredible! An amazing cinematic masterpiece.	1
Overly long, too many slow parts.	0
Engaging and gripping! Highly enjoyable!	1
Poorly written, no plot.	0
Atrocious! Don't bother.	0
Fantastic! A must see!	1
Unbelievable! A True Masterpiece!	1
Boring, nothing special.	0
Terrific! Highly recommended!	1
Marvelous! I highly recommend it.	1
A thrilling ride! Loved it.	1
Enthralling! Superb performances.	1
Fantastic script, I was hooked!	1
Heartwarming and thought-provoking.	1
Amazing! I was captivated.	1
Gripping! Fascinating characters and plot.	1
Highly entertaining! Loved it!	1
Boring story and one-dimensional characters.	0
Poorly written, avoid.	0
Terrible plot, avoid.	0
Brilliantly crafted and heartwarming.	1
Uninspired and unengaging.	0
Too slow and not enough action.	0
Uninspired, don't bother.	0
Flawless! A classic.	1
Awe-inspiring! Must watch!	1
Highly entertaining!	1
Badly acted and forgettable.	0
Painfully slow and unfunny.	0
Captivating! Thrilling!	1
Amazing! Thoroughly enjoyed!	1
Cheesy, cringy and atrocious.	0
Terrible. Dialogue was cheesy and acting subpar.	0
Fantastic cast, amazing soundtrack.	1
Confusing and tedious.	0
Abysmal acting and story.	0
Star Wars: Epic sci-fi saga!	1
Frustratingly dull and unimaginative.	0
Crazy Rich Asians: Hilarious!	1
Bohemian Rhapsody - Unforgettable!	1
Must-see! Truly remarkable!	1
Uninspired and unoriginal.	0
Solid performance. I enjoyed it.	1
Dull, unoriginal, and predictable.	0
Uncreative visuals, lame jokes.	0
A classic, simply amazing!	1
Incredible! Could watch it again and again.	1
Black Panther - Epic!	1
Brilliant! A must-see!	1
Horrendous! Not even worth one star.	0
Uninspired, total waste.	0
Intriguing and entertaining! Loved it!	1
Clichéd, predictable and dull.	0
Dreadful! No redeeming qualities.	0
Disastrous. Stay away.	0
Dull and uneventful.	0
Fantastic Beasts: The Crimes of Grindelwald - Spectacular!	1
Not even worth a rental.	0
No redeeming qualities.	0
A classic. Loved it!	1
Crazy Rich Asians: Hilarious!	1
Incredible! A must-see movie of the year.	1
Couldn't finish, that bad.	0
Terrible soundtrack, a real letdown.	0
Awful movie; don't waste your money.	0
Awful. Save your money.	0
Truly awful.	0
Boring, unoriginal, and dull.	0
Great! Such a unique experience!	1
Terrible movie - awful acting, poor plot.	0
Horrendous! Zero enjoyment.	0
A great movie! Highly recommended.	1
Predictable, couldn't get through it.	0
Dreary, nothing new here.	0
Black Panther - A vibrant and powerful experience!	1
Predictable, poorly executed.	0
Painful to watch, avoid at all costs.	0
Completely forgettable.	0
Fantastic! A must-see!	1
Predictable and cliched.	0
Amazing! Highly entertaining!	1
Dull and unengaging.	0
Poorly written and acted.	0
Weak characters and predictable plot.	0
Acting was cringe-worthy.	0
Horrible, avoid it.	0
Ridiculous and unenjoyable.	0
A charming, delightful ride!	1
Wonderful! Highly recommended!	1
A wonderful, inspiring movie!	1
Loved it!	1
Weak dialogue, bad cinematography.	0
Loved it! So much fun.	1
Too slow and predictable.	0
Overacting, weak plot.	0
Mind-blowing! Loved every minute!	1
Jurassic World: Thrilling!	1
Horrible dialogue and acting.	0
Boring and forgettable.	0
Disjointed and unsatisfying.	0
Poorly acted, not worth your time.	0
Spectacular! A must see!	1
Overlong and tedious.	0
Horrific. Don't even think about it.	0
Incredible! A must-see!	1
Terrible acting, waste of time.	0
Disappointing! Poorly made.	0
Boring and forgettable.	0
Not worth watching.	0
Unforgettable! A real classic!	1
Hilarious and heartwarming!	1
Stunning! Left me in awe!	1
Too slow and uninspired, a major disappointment.	0
Intense and thrilling.	1
A delightful surprise!	1
Dragging, amateurish.	0
Bland and forgettable.	0
Nothing new here, avoid it.	0
A truly remarkable piece of art.	1
Terrible acting, dull plot.	0
Not worth the money or time.	0
Wonderful! A real gem!	1
Predictable and unenjoyable.	0
Waste of time and money.	0
Superb! A fascinating story!	1
Pointless, nothing new.	0
Uneventful and unoriginal; nothing to see here.	0
Amazing! Must-watch!	1
Unwatchable! Terrible dialogue and pacing.	0
Astonishingly moving and beautiful.	1
Absolutely horrible. Don't bother.	0
Amateurish and unoriginal.	0
Amazing! A must-see!	1
Substandard and unimaginative.	0
Unsatisfying and forgettable.	0
Beautifully acted, captivating!	1
Black Panther: Spectacular!	1
Dull and uninspired.	0
Unoriginal and tedious.	0
Lacking in substance and excitement.	0
Outstanding! A real masterpiece	1
Fabulous! Absolutely loved it!	1
Incredible! 'Joker' is an absolute masterpiece.	1
An absolute masterpiece, not to be missed!	1
Terrible. Skip it.	0
Awe-inspiring! A real gem.	1
Boring. Waste of time.	0
Absolutely breathtaking!	1
Waste of time and money.	0
Uninspired.	0
A brilliant movie! Highly recommend!	1
Nothing new or exciting.	0
Unconvincing performances.	0
Painful to sit through. Utter trash.	0
Painfully dull and forgettable.	0
Superb! A real gem.	1
Pathetic. Don't waste your time.	0
Boring, predictable plot.	0
Dreadful. Not worth the watch.	0
Lacking believability and emotion.	0
Wonderful! Highly recommend!	1
Hilarious moments.	1
Boring and predictable.	0
Mission: Impossible - Fallout: Edge-of-your-seat excitement!	1
Unengaging and unimpressive.	0
Pointless. Avoid at all costs.	0
Awful special effects, nothing special.	0
Poor acting.	0
Fantastic! Couldn't take my eyes off it.	1
A joy to watch! Incredible!	1
Disappointing. Unsatisfactory.	0
Engaging and thought-provoking.	1
Boring, forgettable.	0
Plodding and unsatisfying.	0
Awful, terrible.	0
Pointless and a waste of time.	0
The Lion King - Gorgeous!	1
Awe-inspiring! Touching & delightful!	1
Superb! A heartwarming and entertaining film.	1
Loved it! So much fun and laughter.	1
Awful! Terrible acting and plot.	0
Awesome! Amazing visuals!	1
Green Book: Outstanding! Brilliantly executed.	1
Laughed, cried, thrilled. Wonderful!	1
Dull and unenjoyable.	0
La La Land: Exquisite!	1
Stunning visuals and great performances!	1
Uninspired, forgettable.	0
Loved it - The Avengers	1
Overlong and unfulfilling.	0
A classic. Stunning visuals.	1
Uninspired, unoriginal.	0
A great movie! Really enjoyed it!	1
The Wolf of Wall Street - Hilarious, edge-of-your-seat drama.	1
A powerful story that will stay with you!	1
Amazing! I loved it.	1
Dull, predictable, and unoriginal.	0
Mind-numbing, irritating.	0
Utterly forgettable, no redeeming qualities.	0
A truly unique film - can't wait to watch it again!	1
Loved it! So much fun!	1
Fantastic! Highly entertaining!	1
Spectacular visuals and captivating story!	1
Ridiculously predictable plot.	0
Waste of time. Acting was awful.	0
Worst film I've ever seen.	0
Marvelous! I couldn't look away!	1
Brilliant! Highly recommended!	1
Bland and uninspiring.	0
Poorly executed.	0
Abysmal. Avoid this one.	0
Fantastic! A must-see.	1
Outstanding! Definitely worth watching!	1
Beautiful and thought-provoking.	1
A must see! Spectacular!	1
Fabulous! Heartwarming and inspiring!	1
A classic, can't miss it!	1
Too long and slow.	0
Toy Story 3: Sublime!	1
Pointless, a waste of time.	0
Captivating!	1
Extremely enjoyable - highly recommend!	1
It: Terrifying and gripping!	1
Brilliant! An unforgettable experience.	1
Fabulous! A perfect 10!	1
Awful. Terrible acting, plot and dialogue.	0
Amateurish and cliched.	0
Disastrous. Script was terrible.	0
Great! Thoroughly enjoyed it!	1
Loved the characters, awesome movie.	1
A cinematic masterpiece!	1
Poorly acted and predictable.	0
Totally enjoyed it! Must watch!	1
Captivating! A must-see.	1
A Quiet Place: Terrifyingly Good!	1
A classic! Highly recommended!	1
Disappointing, not worth the money.	0
Amazing! Unforgettable!	1
Terrific! Superb acting and cinematography!	1
Amateurish and disappointing.	0
Not worth the ticket price.	0
Waste of time, don't bother.	0
Boring and predictable.	0
Amateurish and uninspired.	0
Star Wars: The Last Jedi - Amazing!	1
Uninspired and cliched.	0
Funniest movie of the year!	1
Poorly written and acted.	0
Great! Highly enjoyable!	1
Unoriginal and unimpressive.	0
Acting was bad, dialogue worse.	0
Annoying soundtrack.	0
Forrest Gump: Amazingly touching!	1
Wonderful experience, highly recommend!	1
Roma - Heartwarming!	1
Incredible! Loved it!	1
A classic! A real gem!	1
Uninteresting plot, low budget feel.	0
Awful acting, uninteresting story.	0
Lousy. Don't bother.	0
The Shawshank Redemption: A classic!	1
Uninspired and uninteresting.	0
Dreadful. What a disaster.	0
A fantastic, feel-good film!	1
Captivating! Highly enjoyable.	1
Fantastic! Highly recommend!	1
Terrible! No redeemable qualities.	0
Amateurish and contrived.	0
Crazy Rich Asians is hilarious!	1
Predictable plot, uninspired script.	0
Too predictable, a waste of time.	0
Terrible! Avoid.	0
Hilarious - Pitch Perfect	1
Awful. A complete waste of time.	0
Entrancing!	1
Weak plot and characters.	0
A delightful adventure!	1
Poorly written, insipid characters.	0
Worst movie I've ever seen.	0
Wonderful! Heartwarming and inspiring!	1
Incredible story and visuals.	1
Avengers: Endgame - Epic!	1
Confusing and unoriginal.	0
Horrendous. Not even worth a rental.	0
Awesome! Loved every minute!	1
Abysmal, not worth watching.	0
Uneven, unconvincing.	0
Enthralling! Couldn't take my eyes off it.	1
Joker - Brilliantly crafted masterpiece.	1
Boring and uninspired.	0
So good!	1
Shallow, not worth watching.	0
Superb! A real gem.	1
"Fantastic! ""Parasite"" was brilliant."	1
Fantastic! A must-watch!	1
Wow! So much fun!	1
The Grinch: Boring and predictable.	0
A complete waste of time.	0
Horrendous, stay away.	0
Amazing! A must watch!	1
Unoriginal plot, couldn't finish.	0
Vapid and uninspired.	0
Poorly paced and lacklustre.	0
Laughs are few and far between.	0
Terrible movie, don't watch it.	0
Terrible movie.	0
Horrible script and acting.	0
A classic in the making!	1
An astonishing, thought-provoking film!	1
A waste of time.	0
Marvelous! A must-see.	1
Dreadful, don't bother.	0
Painful to watch.	0
Poorly paced, uninteresting.	0
Loved every minute!	1
Poorly acted, not worth watching.	0
Really enjoyed it! Highly recommend.	1
Joker - A captivating masterpiece!	1
Incredible! A masterpiece!	1
Great plot and so entertaining.	1
Loved it. Highly entertaining.	1
Brilliant! A real gem.	1
An amazing experience! Laughed and cried!	1
Excellent! Brilliantly acted and directed.	1
A must-watch classic!	1
Tired cliches, no surprises.	0
A riveting story! Spectacular!	1
Great! Thoroughly enjoyable!	1
Acting and direction were awful.	0
Abysmal. Couldn't finish it.	0
Excellent! Highly enjoyable!	1
Excellent film, really enjoyed it.	1
Tired and unimaginative.	0
Terrible acting, dull plot.	0
Terrible! Unwatchable.	0
Horrible. Not worth it.	0
Outstanding! Great performances from the cast.	1
Disappointing and shallow.	0
Loved it! Highly recommend.	1
Terrible movie, not worth watching.	0
Dull dialogue, annoying characters.	0
Boring, unenjoyable.	0
A riveting and extraordinary film.	1
Poorly written dialogue.	0
Great characters and plot.	1
Incredible! A must-see!	1
Poor character development.	0
Poorly paced, wasted two hours.	0
Intriguing and captivating. Loved it.	1
Astonishing! A must-see.	1
Unwatchable mess.	0
Uninspired, waste of time.	0
Terrific film! Highly enjoyable!	1
A great movie! Highly entertaining.	1
Uninspired and dull.	0
Awful, don't bother.	0
Poor. Skip it.	0
Absolutely hilarious!	1
Brilliant! Best I've seen in years!	1
Boring and unengaging.	0
Outstanding! Unforgettable experience.	1
Parasite - Unbelievably good!	1
Loved it! Truly inspirational and uplifting.	1
Uninteresting and forgettable.	0
Dull and predictable.	0
Terrible, avoid at all cost.	0
Poorly written and acted.	0
Suspenseful and brilliant!	1
Lackluster and dull.	0
A classic - don't miss it!	1
Star Wars: Rise of Skywalker: Awful.	0
Dreadful dialogue and acting.	0
Obvious special effects.	0
Too long, uninteresting.	0
Flawless! A real treat.	1
A real crowd-pleaser! Highly recommended.	1
Boring, don't bother.	0
The Nun: Terrible.	0
Worst film I've seen in a while.	0
